Date,PM2.5,PM10,NO,NO2,NOx,SO2
2019-09-30,27.488333333333333,98.87666666666667,17.001666666666665,30.260000000000005,31.55,6.343333333333334
2019-10-01,31.548333333333332,105.62833333333333,16.966666666666665,30.11666666666667,29.591666666666658,6.443333333333334
2019-10-02,41.32333333333333,112.14666666666669,24.248333333333335,29.60166666666667,35.294999999999995,7.48
2019-10-03,54.471666666666664,152.21666666666667,41.626666666666665,40.32833333333333,55.001666666666665,6.64
2019-10-04,41.13666666666666,92.31,19.471666666666668,45.080000000000005,37.968333333333334,6.816666666666666
2019-10-05,37.24,114.78000000000002,30.88,43.525,47.961666666666666,6.803333333333334
2019-10-06,55.86333333333332,149.12666666666664,22.073333333333334,47.70666666666667,43.18333333333333,7.035
2019-10-07,54.278333333333336,140.71333333333334,7.373333333333334,44.544999999999995,29.584999999999997,6.5133333333333345
2019-10-08,42.35333333333333,135.0066666666667,20.47,40.37,37.99,6.79
2019-10-09,79.04833333333333,203.34,81.39333333333333,54.53666666666667,94.95833333333333,8.245000000000001
2019-10-10,86.565,215.3166666666667,72.06500000000001,62.23833333333334,91.42500000000001,8.906666666666666
2019-10-11,94.21833333333332,215.51833333333335,53.525,60.82333333333333,75.81833333333334,7.498333333333334
2019-10-12,96.37666666666667,215.0833333333333,58.19499999999999,59.60333333333333,78.93000000000002,7.913333333333334
2019-10-13,116.84333333333335,254.4416666666667,76.67166666666667,58.80333333333334,93.56333333333333,8.185
2019-10-14,104.67166666666667,236.9183333333333,89.77666666666666,57.846666666666664,103.72500000000001,8.225
2019-10-15,127.06833333333334,286.2033333333333,113.54333333333334,66.08166666666666,127.37,10.096666666666666
2019-10-16,137.51666666666668,281.4683333333333,62.57,60.300000000000004,83.03666666666666,9.475
2019-10-17,113.47499999999998,249.66833333333332,33.93833333333333,54.50166666666666,56.53666666666667,9.08
2019-10-18,89.54666666666667,214.92666666666665,14.761666666666668,45.876666666666665,36.13166666666667,8.571666666666667
2019-10-19,73.71666666666665,196.90666666666667,40.04,61.995000000000005,65.39,12.461666666666666
2019-10-20,94.83166666666666,217.24666666666667,36.61333333333334,49.349999999999994,55.748333333333335,9.861666666666666
2019-10-21,112.42333333333333,257.33666666666664,43.85666666666666,55.23666666666667,64.76,9.413333333333334
2019-10-22,88.875,236.70666666666668,34.178333333333335,51.705000000000005,54.82833333333334,9.354999999999999
2019-10-23,111.74166666666667,263.28833333333336,66.53666666666666,64.15166666666667,87.39999999999999,12.198333333333332
2019-10-24,153.63,360.05833333333334,154.83333333333334,88.41166666666665,182.92500000000004,13.663333333333332
2019-10-25,122.86500000000001,294.69166666666666,65.44999999999999,60.71833333333334,86.98333333333333,11.523333333333333
2019-10-26,138.77166666666668,314.5583333333333,76.535,59.473333333333336,93.85166666666665,10.550000000000002
2019-10-27,200.63333333333335,314.96000000000004,50.555,51.251666666666665,68.03833333333334,11.926666666666668
2019-10-28,308.4483333333333,426.58833333333337,30.905,57.90833333333333,55.87,17.275000000000002
2019-10-29,274.1166666666666,438.445,103.69333333333334,71.87,123.03500000000003,12.07
2019-10-30,271.65,454.7383333333334,113.42666666666668,74.51166666666667,133.78833333333336,11.671666666666667
2019-10-31,279.57500000000005,465.84999999999997,125.17000000000002,77.08333333333333,142.73166666666665,12.383333333333333
2019-11-01,398.6133333333333,583.5166666666665,85.15166666666666,91.82166666666666,117.66166666666668,11.966666666666667
2019-11-02,308.64666666666665,446.065,36.12,60.99333333333334,61.02666666666668,10.688333333333333
2019-11-03,548.2633333333333,656.0383333333334,23.566666666666663,54.07499999999999,47.13833333333333,8.82
2019-11-04,236.79833333333332,335.9166666666667,26.061666666666667,47.84166666666667,46.58166666666667,9.719999999999999
2019-11-05,176.95666666666668,282.27333333333337,32.51833333333333,45.99,50.82333333333333,12.275
2019-11-06,92.685,205.3133333333333,68.97000000000001,53.91166666666666,84.63999999999999,10.705
2019-11-07,203.16833333333332,313.755,38.00333333333334,55.48999999999999,60.37166666666666,12.016666666666666
2019-11-08,161.08166666666668,263.59499999999997,70.72,56.57,87.495,11.986666666666666
2019-11-09,138.98666666666668,228.725,38.651666666666664,44.703333333333326,55.13833333333333,10.313333333333334
2019-11-10,193.88166666666666,290.08,29.063333333333333,50.31333333333333,50.44,13.276666666666666
2019-11-11,257.54333333333335,382.78833333333336,55.238333333333344,67.65333333333332,80.75833333333334,13.888333333333335
2019-11-12,366.555,503.8733333333333,71.68666666666667,71.925,96.435,13.553333333333335
2019-11-13,400.15500000000003,552.7600000000001,99.53166666666665,92.44833333333332,129.49166666666667,14.306666666666667
2019-11-14,407.23499999999996,582.5833333333333,122.33833333333332,116.08333333333333,158.79666666666665,13.37
2019-11-15,464.8766666666666,603.7666666666667,48.849999999999994,75.11666666666667,79.62833333333333,12.15
2019-11-16,183.05833333333337,308.665,21.985,46.4,42.51833333333334,12.204999999999998
2019-11-17,100.86500000000001,175.24166666666665,9.026666666666666,32.120000000000005,23.97666666666667,11.034999999999998
2019-11-18,105.96666666666668,185.245,32.805,38.85833333333334,46.876666666666665,10.793333333333335
2019-11-19,123.56166666666667,221.31499999999997,62.026666666666664,49.425000000000004,76.64666666666668,12.420000000000002
2019-11-20,154.34666666666666,274.3433333333333,96.53833333333334,66.415,110.045,13.868333333333334
2019-11-21,214.62333333333333,370.2483333333334,145.54999999999998,98.63166666666666,171.495,17.41333333333333
2019-11-22,203.96666666666667,341.7266666666667,141.89333333333332,82.74,160.87999999999997,16.64
2019-11-23,142.54833333333332,252.7533333333333,42.791666666666664,56.96666666666667,64.95,12.716666666666667
2019-11-24,110.20666666666666,189.3183333333333,11.746666666666668,44.800000000000004,33.345,12.398333333333333
2019-11-25,126.55166666666666,236.52,59.71999999999999,62.36000000000001,81.72833333333334,14.541666666666666
2019-11-26,118.85666666666667,238.07833333333335,92.80499999999999,55.879999999999995,105.145,16.763333333333332
2019-11-27,67.515,145.245,19.576666666666664,44.451666666666675,39.57,12.703333333333333
2019-11-28,31.88333333333333,70.77,5.8016666666666685,29.418333333333333,20.328333333333333,11.219999999999999
2019-11-29,58.31833333333333,114.875,27.191666666666666,41.87166666666666,44.36666666666667,12.583333333333334
2019-11-30,100.49666666666667,170.67666666666662,33.211666666666666,41.96333333333333,49.31666666666667,11.061666666666667
2019-12-01,122.87166666666666,193.845,35.11833333333333,42.745,51.26666666666666,11.11
2019-12-02,135.545,231.36499999999998,51.135,53.4,69.94166666666666,11.671666666666667
2019-12-03,130.48166666666665,238.8133333333333,48.55166666666667,55.318333333333335,68.44500000000001,11.784999999999998
2019-12-04,156.76666666666668,277.45166666666665,89.08166666666666,71.48666666666666,110.39,13.431666666666667
2019-12-05,270.18,417.3100000000001,144.39499999999998,98.68333333333334,177.78833333333333,13.665
2019-12-06,254.07499999999996,383.02666666666664,111.29833333333333,74.24666666666667,130.07500000000002,13.036666666666667
2019-12-07,264.97333333333336,388.215,109.13833333333332,69.98166666666667,126.78333333333335,13.001666666666665
2019-12-08,252.67999999999995,365.00333333333333,143.27333333333334,71.94166666666668,157.00333333333333,12.146666666666667
2019-12-09,211.88,323.3283333333333,127.085,69.83999999999999,140.22666666666666,11.878333333333332
2019-12-10,237.44500000000002,366.09499999999997,109.84666666666668,71.22833333333334,127.25166666666667,11.843333333333334
2019-12-11,294.82666666666665,443.1033333333333,113.165,78.57000000000001,135.35333333333332,13.086666666666666
2019-12-12,277.85999999999996,407.4766666666667,67.62166666666667,64.06666666666666,88.78500000000001,10.206666666666665
2019-12-13,105.555,136.05166666666665,6.966666666666668,36.891666666666666,25.281666666666666,7.896666666666666
2019-12-14,87.63333333333333,135.14333333333335,30.455,39.900000000000006,45.98333333333333,10.028333333333334
2019-12-15,106.81666666666668,160.78666666666666,31.793333333333337,41.07333333333333,49.11833333333333,8.358333333333333
2019-12-16,104.82166666666666,150.09666666666666,6.631666666666667,30.081666666666663,21.373333333333335,7.9333333333333345
2019-12-17,106.62333333333333,151.07166666666666,24.441666666666666,32.17666666666667,37.00833333333333,8.638333333333334
2019-12-18,161.99666666666667,230.715,37.76166666666666,44.943333333333335,54.26,9.045
2019-12-19,249.66666666666666,361.885,61.11166666666667,49.47,75.40833333333332,9.446666666666665
2019-12-20,322.50666666666666,445.065,47.845000000000006,63.33666666666667,72.84166666666665,9.591666666666667
2019-12-21,266.9116666666667,371.8566666666666,47.678333333333335,51.50666666666667,66.17166666666667,9.501666666666665
2019-12-22,151.92166666666665,208.955,12.408333333333333,34.65333333333333,28.528333333333336,8.143333333333333
2019-12-23,192.5,265.03833333333336,23.411666666666665,40.54166666666667,40.593333333333334,9.118333333333334
2019-12-24,284.15833333333336,428.7833333333333,42.84833333333333,62.58166666666667,68.105,9.389999999999999
2019-12-25,187.18166666666664,279.8333333333333,20.981666666666666,37.298333333333325,36.86833333333333,9.018333333333333
2019-12-26,213.86333333333334,319.125,17.611666666666668,40.358333333333334,35.78,7.466666666666668
2019-12-27,241.55833333333337,371.2816666666667,31.819999999999997,51.89333333333334,53.48000000000001,8.945000000000002
2019-12-28,317.9266666666667,491.0433333333333,83.47666666666667,50.776666666666664,94.81333333333333,10.801666666666664
2019-12-29,380.84,568.0266666666666,41.10666666666667,58.89833333333333,64.7,10.166666666666666
2019-12-30,356.78,526.7483333333333,72.375,58.126666666666665,88.83,9.886666666666667
2019-12-31,269.35833333333335,326.86999999999995,36.73666666666666,39.31666666666667,53.24333333333333,11.978333333333332
2020-01-01,446.36666666666673,539.5916666666666,132.63333333333333,63.76500000000001,163.53499999999997,15.898333333333335
2020-01-02,341.45666666666665,475.46666666666664,143.12833333333333,68.77,162.14666666666668,17.759999999999998
2020-01-03,242.72166666666666,350.7583333333334,133.65,54.06,137.95000000000002,13.968333333333332
2020-01-04,202.79999999999998,295.8616666666667,96.87666666666667,60.14000000000001,113.21499999999999,11.788333333333334
2020-01-05,167.3733333333333,246.33666666666667,38.52166666666667,56.46166666666667,61.303333333333335,10.756666666666666
2020-01-06,155.22,243.70333333333335,51.09666666666667,63.08833333333333,75.04666666666667,12.774999999999999
2020-01-07,111.45166666666667,170.01166666666668,27.611666666666668,48.01666666666667,47.968333333333334,12.125
2020-01-08,126.96166666666666,154.85,32.33166666666667,38.95666666666667,47.06333333333333,8.940000000000001
2020-01-09,99.83999999999999,137.2516666666667,11.916666666666666,31.411666666666665,26.188333333333333,9.021666666666667
2020-01-10,141.63500000000002,211.69833333333335,28.044999999999998,50.69499999999999,49.68,9.85
2020-01-11,167.56833333333333,254.5333333333334,47.51666666666667,59.653333333333336,70.45166666666667,12.868333333333334
2020-01-12,232.54333333333332,348.8933333333334,108.18499999999999,66.0,123.34666666666668,13.174999999999999
2020-01-13,241.79000000000005,368.8333333333333,74.71833333333335,61.60166666666666,93.83,13.265
2020-01-14,124.645,172.9033333333333,19.38,39.660000000000004,36.846666666666664,9.946666666666665
2020-01-15,117.01333333333332,184.96333333333334,32.211666666666666,51.004999999999995,53.281666666666666,10.531666666666666
2020-01-16,143.89166666666665,202.00833333333333,29.80666666666666,49.51666666666666,50.555,11.780000000000001
2020-01-17,102.79666666666667,141.95,25.5,37.35999999999999,41.89000000000001,9.875
2020-01-18,136.23166666666665,208.54166666666666,47.56666666666666,49.705000000000005,65.07833333333333,9.555
2020-01-19,137.55333333333334,195.60500000000002,11.125,35.138333333333335,27.741666666666664,8.865
2020-01-20,145.43666666666664,220.17333333333332,27.945000000000004,39.556666666666665,43.768333333333324,9.63
2020-01-21,202.91833333333332,323.85,60.84000000000001,50.45666666666667,76.62666666666667,11.211666666666666
2020-01-22,214.04,324.0183333333334,88.02499999999999,51.99666666666667,101.54,11.618333333333334
2020-01-23,73.37833333333333,133.81500000000003,7.718333333333334,33.11166666666667,23.858333333333334,10.241666666666667
2020-01-24,75.67666666666666,145.52333333333334,19.585,40.681666666666665,37.434999999999995,12.248333333333335
2020-01-25,134.17333333333335,236.09500000000003,65.93166666666666,56.38499999999999,83.49333333333333,12.816666666666668
2020-01-26,193.0,292.27666666666664,107.84666666666665,57.885,118.515,12.536666666666667
2020-01-27,212.795,336.1583333333333,109.295,76.89166666666667,136.06333333333333,18.63
2020-01-28,115.24333333333333,159.89666666666668,16.640000000000004,43.39166666666667,36.571666666666665,11.930000000000001
2020-01-29,78.89,127.81333333333332,29.206666666666667,35.835,42.68333333333334,11.139999999999999
