StationId,PM2.5,PM10,NO,NO2,NOx,SO2
DL022,29.75,78.88,4.63,36.65,23.22,11.68
DL022,24.12,71.08,4.49,34.84,22.13,11.25
DL022,25.62,72.5,1.74,26.54,15.42,9.44
DL022,30.94,65.31,1.97,25.8,15.29,8.67
DL022,45.28,88.75,2.59,27.1,16.5,9.23
DL022,10.15,38.85,2.01,32.31,18.83,11.51
DL022,32.66,59.76,2.25,27.64,16.46,10.36
DL022,54.53,88.85,2.37,26.11,15.82,10.06
DL022,76.46,130.56,2.98,32.4,19.67,8.48
DL022,26.94,52.98,2.1,22.51,13.67,11.13
DL022,25.62,57.7,3.14,30.38,18.54,11.42
DL022,22.51,55.55,3.35,28.85,18.09,9.91
DL022,27.77,62.52,3.29,27.3,17.21,9.71
DL022,56.41,116.0,3.26,26.41,16.71,12.27
DL022,57.54,119.11,4.58,30.65,20.03,12.35
DL022,67.28,144.26,3.79,36.71,22.65,13.26
DL022,54.52,112.92,1.42,30.02,17.12,10.89
DL022,27.92,60.79,2.31,26.14,15.79,9.84
DL022,29.0,61.59,1.72,25.32,14.88,10.65
DL022,41.68,77.25,0.97,28.51,15.91,10.78
DL022,41.12,104.81,7.12,30.35,21.82,10.63
DL022,66.1,127.27,4.16,27.18,20.29,8.01
DL022,29.43,90.07,1.2,24.01,13.68,10.52
DL022,15.11,42.35,1.41,19.6,11.57,10.98
DL022,25.96,68.64,2.74,26.28,16.24,11.17
DL022,25.62,61.25,2.72,19.5,12.57,10.3
DL022,22.26,48.3,5.79,28.49,19.86,9.3
DL022,20.04,39.84,2.84,23.03,14.38,10.27
DL022,26.45,79.27,4.59,19.69,14.27,11.55
DL022,22.96,62.06,4.805,19.395000000000003,32.31,10.2
DL022,13.92,41.77,5.02,19.1,42.28,9.45
DL022,52.980714285714285,52.04,5.235,18.805,36.91,0.68
DL022,12.62,44.53,5.45,18.51,13.84,10.86
DL022,9.14,34.5,2.52,15.08,10.07,8.57
DL022,18.33,50.86,2.42,15.71,10.33,7.34
DL022,27.62,67.69,3.63,17.81,12.42,8.35
DL022,39.11,83.2,8.25,16.85,15.69,8.98
DL022,45.1,101.71,6.1,16.06,13.53,6.98
DL022,29.29,64.27,2.62,12.39,8.72,6.82
DL022,29.31,85.71,2.7,15.75,10.58,8.16
DL022,50.17,121.06,4.61,18.63,13.63,8.13
DL022,47.96,117.27,2.31,13.07,8.84,8.08
DL022,41.27,109.46,2.9,14.22,9.92,8.3
DL022,66.19,154.38,5.9,23.98,17.56,9.8
DL022,92.0,189.81,5.96,27.4,19.43,10.09
DL022,74.02,138.88,4.72,19.79,14.36,8.67
DL022,81.96,159.88,2.32,22.18,13.68,8.11
DL022,97.43,223.45,4.15,24.92,16.63,10.38
DL022,92.21,183.3,5.03,24.48,17.12,10.15
DL022,105.02,242.5,7.9,36.18,25.67,10.07
DL022,135.29,269.0,20.54,52.28,44.55,10.2
DL022,112.56,218.72,11.25,46.17,33.58,10.29
DL022,100.62,178.5,4.22,27.84,17.75,11.05
DL022,87.89,135.33,4.99,39.08,24.37,11.43
DL022,80.54,127.25,9.51,30.87,23.68,9.12
DL022,90.98,150.12,9.07,27.17,21.34,11.21
DL022,76.93,146.18,3.25,27.33,16.95,9.69
DL022,94.71,186.96,2.76,30.91,18.2,9.3
DL022,137.48,245.21,12.4,40.27,30.78,8.73
DL022,120.1,229.09,10.22,47.79,33.25,9.44
DL022,117.97,205.26,18.44,38.49,35.03,9.98
DL022,155.25,229.9,2.76,20.02,12.4,7.97
DL022,210.88,285.12,2.59,17.01,10.63,9.0
DL022,235.38,327.92,4.23,19.27,13.23,7.63
DL022,205.2,298.78,6.41,12.96,11.63,8.71
DL022,281.38,388.1,13.49,14.98,18.47,8.1
DL022,356.23,479.92,7.62,16.54,14.5,7.42
DL022,351.83,423.5,3.78,11.12,8.49,6.45
DL022,489.77,582.48,3.27,10.37,7.7,5.8
DL022,193.05,255.04,5.71,10.37,9.68,8.56
DL022,123.33,175.75,4.15,9.29,7.83,7.58
DL022,86.77,158.57,11.14,12.6,15.29,9.7
DL022,182.78,265.17,6.43,19.79,15.26,9.74
DL022,160.38,228.4,9.51,13.44,14.41,8.92
DL022,159.83,211.6,4.6,11.31,9.28,6.76
DL022,142.19,194.06,3.96,11.18,8.68,5.73
DL022,187.21,248.69,6.15,13.01,11.43,6.61
DL022,295.46,370.08,8.32,13.47,13.46,7.43
DL022,393.04,478.79,5.33,15.09,11.88,6.46
DL022,368.6,461.75,6.33,13.62,11.89,5.54
DL022,472.06,557.69,2.62,12.85,8.48,5.61
DL022,211.69,292.77,3.36,10.96,8.06,4.71
DL022,98.48,290.57,3.05,9.09,6.82,6.89
DL022,75.06,89.42,3.53,9.86,7.63,5.59
DL022,89.85,133.02,14.29,11.36,17.21,6.74
DL022,150.48,211.06,13.27,14.28,17.92,7.11
DL022,202.0,315.98,38.37,19.46,41.13,9.53
DL022,185.17,268.9,10.03,17.13,16.78,7.16
DL022,148.4,198.48,3.92,13.39,9.83,5.47
DL022,131.92,172.92,3.32,11.03,8.08,6.07
DL022,125.95,188.0,4.61,13.17,10.26,5.83
DL022,108.21,203.89,20.32,13.83,23.44,7.43
DL022,62.73,102.25,5.16,12.97,10.61,6.29
DL022,27.05,45.76,2.34,14.96,9.37,5.71
DL022,51.38,80.29,5.35,20.64,14.83,7.51
DL022,77.02,101.98,3.41,20.61,13.32,7.02
DL022,101.65,134.39,5.18,20.93,14.85,7.56
DL022,109.72,154.68,7.04,25.18,18.64,8.77
DL022,113.14,164.59,3.53,27.88,17.21,8.76
DL022,130.05,191.6,11.33,36.68,28.25,7.31
DL022,182.74,252.8,15.06,35.84,30.84,6.82
DL022,238.01,304.11,13.79,34.25,28.94,6.47
DL022,183.93,235.84,10.81,33.03,25.88,6.85
DL022,166.86,206.05,15.5,34.1,30.27,6.4
DL022,155.33,195.68,15.79,33.19,30.03,6.01
DL022,172.55,216.11,15.52,32.46,29.41,6.41
DL022,215.55,306.73,19.87,44.88,39.54,6.81
DL022,265.15,374.82,26.37,50.22,47.7,9.39
DL022,98.36,114.42,1.98,14.05,8.61,10.98
DL022,75.18,98.88,4.17,26.04,16.76,9.25
DL022,86.69,113.33,3.49,18.12,11.98,7.84
DL022,73.26,99.72,1.68,11.63,7.04,8.13
DL022,74.49,94.8,2.41,10.21,6.9,7.9
DL022,107.54,145.26,4.1,18.02,12.42,7.02
DL022,188.01,236.1,22.5,39.37,38.81,5.11
DL022,195.98,253.45,3.96,29.61,18.97,5.01
DL022,179.79,247.89,3.2,23.4,14.9,5.15
DL022,113.12,145.57,3.14,20.02,12.72,6.66
DL022,137.86,186.64,3.96,17.86,12.23,6.0
DL022,209.46,319.75,14.99,42.06,34.06,6.83
DL022,119.0,180.02,3.71,19.89,13.11,5.49
DL022,164.79,259.38,5.87,23.68,16.88,10.05
DL022,172.79,257.92,10.4,23.78,20.63,4.84
DL022,153.5,210.62,15.43,25.27,25.53,5.04
DL022,247.24,398.27,13.37,36.78,29.97,7.92
DL022,284.04,413.88,7.26,58.61,36.6,8.56
DL022,199.81,285.15,2.78,28.52,16.94,5.7
DL022,248.94,318.62,43.06,45.54,58.8,7.0
DL022,292.77,381.12,46.15,51.75,64.67,8.02
DL022,155.6,197.48,19.61,39.2,36.32,6.86
DL022,140.08,170.08,17.54,29.97,29.73,8.07
DL022,152.98,201.23,4.17,29.52,18.59,10.36
DL022,141.9,192.42,6.46,33.6,22.66,6.1
DL022,102.4,142.52,10.03,39.56,28.74,4.78
DL022,95.23,111.73,6.58,26.74,19.09,5.25
DL022,71.25,91.93,2.27,16.96,10.35,5.27
DL022,82.43,104.88,2.76,24.46,14.76,6.52
DL022,110.29,145.11,6.69,29.03,20.4,5.32
DL022,131.31,174.07,12.71,31.74,26.73,5.88
DL022,175.5,256.27,25.94,38.06,40.87,5.48
DL022,72.6,93.24,2.41,20.57,12.42,5.36
DL022,83.89,108.11,7.23,23.06,17.67,5.3
DL022,105.26,144.44,3.26,24.01,15.11,5.73
DL022,96.54,121.68,3.85,20.05,13.8,4.73
DL022,105.81,144.46,10.24,32.3,25.51,4.9
DL022,101.74,135.02,1.93,18.36,11.34,5.5
DL022,103.99,151.64,3.88,19.35,13.22,5.98
DL022,180.12,262.02,20.54,34.02,34.83,6.11
DL022,152.7,188.09,18.06,27.43,29.32,6.08
DL022,68.34,97.75,1.75,19.67,11.87,5.93
DL022,52.41,81.07,1.37,19.65,11.54,5.1
DL022,83.53,119.9,10.15,27.3,22.79,5.61
DL022,110.47,151.92,8.88,23.6,19.79,5.65
DL022,149.43,233.39,19.1,51.43,42.92,6.08
DL022,88.1,115.04,2.64,28.04,17.07,5.77
DL022,51.73,76.67,3.69,19.85,13.55,5.67
DL022,65.08,90.67,7.08,25.04,19.09,5.8
DL022,69.68,100.73,5.24,26.14,18.17,5.89
DL022,97.73,145.12,21.66,30.29,33.78,6.78
DL022,93.62,144.04,6.06,25.4,18.46,4.85
DL022,97.62,140.62,9.02,31.29,23.94,5.56
DL022,142.21,257.33,46.06,42.73,60.27,6.8
DL022,172.68,261.01,11.9,34.78,27.11,6.19
DL022,86.15,121.76,2.88,24.38,15.29,6.3
DL022,134.94,212.14,19.59,33.06,33.51,8.95
DL022,134.62,188.73,6.16,22.2,16.77,10.36
DL022,120.5,167.71,7.2,25.64,19.5,10.06
DL022,138.09,190.85,7.77,25.34,19.82,9.59
DL022,136.15,190.29,12.74,26.98,24.7,9.74
DL022,160.9,232.58,6.91,29.74,21.44,7.44
DL022,120.21,172.38,1.58,21.74,12.85,8.08
DL022,113.5,177.72,1.56,21.65,12.77,10.42
DL022,111.86,172.49,1.59,26.76,15.54,23.79
DL022,122.7,187.19,1.96,31.87,18.53,24.22
DL022,142.41,209.38,12.97,47.91,36.03,13.73
DL022,94.58,156.25,2.39,30.0,22.06,13.01
DL022,116.11,226.42,39.84,47.86,65.35,13.52
DL022,77.73,188.4,0.84,18.38,10.39,13.24
DL022,50.75,76.96,1.75,19.36,11.49,9.82
DL022,79.28,130.39,8.55,35.49,25.85,11.73
DL022,133.56,194.79,10.63,25.91,22.45,14.87
DL022,106.9,154.78,7.34,32.43,22.61,12.97
DL022,108.27,153.93,4.32,24.71,16.66,11.86
DL022,115.52,189.49,13.26,35.35,29.74,13.3
DL022,102.32,198.95,13.94,50.96,38.53,10.12
DL022,76.58,143.15,1.47,17.92,10.73,8.92
DL022,56.02,105.68,1.35,21.12,12.21,8.34
DL022,28.98,47.9,1.91,22.24,13.31,8.08
DL022,90.5,146.58,23.1,32.87,36.24,10.52
DL022,112.24,188.0,12.62,34.46,28.04,20.86
DL022,67.02,164.96,15.82,36.2,32.14,13.99
DL022,22.65,46.51,2.4,20.74,12.89,8.26
DL022,14.59,23.96,1.76,23.68,13.87,6.45
DL022,29.12,53.36,1.43,17.61,10.49,8.28
DL022,49.8,85.16,1.73,24.18,14.27,14.62
DL022,85.36,151.1,2.13,22.16,13.39,16.96
DL022,91.55,150.43,1.96,21.07,12.8,15.86
DL022,47.32,94.41,1.81,24.93,14.74,9.68
DL022,42.62,144.31,4.89,30.68,20.13,11.5
DL022,69.27,221.29,2.47,22.75,14.09,21.68
DL022,67.9,155.8,5.11,22.22,15.98,11.3
DL022,89.89,164.92,11.14,29.82,24.95,15.93
DL022,98.24,167.1,2.95,24.73,15.55,15.84
DL022,100.35,161.85,5.98,30.7,21.16,13.16
DL022,90.58,158.56,7.55,30.1,22.17,16.15
DL022,90.02,167.33,4.57,28.12,18.64,18.8
DL022,97.44,185.88,5.74,43.64,27.49,11.6
DL022,65.83,138.4,2.31,29.12,17.4,15.44
DL022,88.12,149.2,5.61,29.05,19.99,16.27
DL022,72.46,116.72,1.24,15.06,9.01,16.63
DL022,47.53,105.74,1.72,17.92,10.94,12.82
DL022,39.91,71.17,1.43,10.5,6.72,9.45
DL022,59.77,66.76,1.27,8.51,5.47,15.93
DL022,34.01,62.35,1.22,7.09,4.68,10.91
DL022,25.5475,57.94,2.48,15.08,26.3525,12.963333333333333
DL022,22.12,53.53,1.99,9.95,23.9,12.87
DL022,24.79,63.65,0.77,8.16,4.82,9.4
DL022,70.77,71.25,1.27,8.88,5.75,13.08
DL022,44.83,79.9,2.39,12.01,27.51,12.5
DL022,32.5,67.75,1.98,9.9,25.96,12.69
DL022,35.81,62.65,2.08,14.58,28.05,13.57
DL022,47.77,80.71,2.61,22.87,30.3,14.45
DL022,65.77,111.92,3.42,28.01,31.2,13.24
DL022,73.02,128.58,2.7,23.61,29.95,13.39
DL022,22.7,97.48,0.56,3.99,2.51,12.73
DL022,36.48,102.3,0.95,6.99,4.35,13.65
DL022,44.89,94.43,1.54,12.34,7.79,14.61
DL022,69.44,153.0,2.73,18.59,11.94,19.02
DL022,53.19,135.5,2.79,14.23,9.58,14.29
DL022,53.92,132.48,0.79,10.32,5.95,19.07
DL022,65.19,183.58,1.81,17.92,10.88,23.18
DL022,75.95,218.59,2.15,18.92,11.73,19.16
DL022,49.26,218.44,1.6,17.64,10.59,11.17
DL022,61.77,189.59,1.27,15.57,9.13,19.25
DL022,30.24,109.31,0.66,7.98,4.7,13.75
DL022,21.33,106.29,0.73,8.5,5.06,9.67
DL022,44.4,106.58,1.35,12.92,7.8,12.46
DL022,70.85,190.8,8.12,29.02,20.56,8.72
DL022,36.24,139.6,0.99,11.2,6.42,11.17
DL022,75.62,188.28,1.46,17.88,10.47,12.5
DL022,46.14,153.82,0.79,14.62,8.28,8.49
DL022,58.63,195.93,2.4,15.91,10.26,8.57
DL022,13.61,81.96,0.64,7.09,4.12,6.56
DL022,36.7,123.78,0.67,9.32,5.36,9.43
DL022,20.67,40.33,6.35,23.38,17.58,8.71
DL022,14.0,40.0,4.32,22.75,15.64,8.9
DL022,56.71,109.9,4.24,23.7,16.05,12.97
DL022,47.64,131.11,1.17,13.36,7.87,12.76
DL022,52.38,150.34,0.74,13.36,7.46,10.84
DL022,26.37,93.05,0.44,7.98,4.17,8.61
DL022,25.05,77.02,0.5,7.52,3.99,9.54
DL022,18.52,47.83,0.83,10.52,5.87,11.02
DL022,77.2,143.24,0.67,13.49,7.48,11.23
DL022,40.91,165.56,0.53,11.06,5.92,9.45
DL022,35.44,91.88,1.11,10.88,6.32,10.95
DL022,56.6,128.57,1.15,13.41,7.67,13.89
DL022,45.14,125.49,1.04,10.32,6.13,12.94
DL022,46.78,120.15,0.93,10.35,5.98,13.65
DL022,30.45,86.46,0.6,10.09,5.58,13.73
DL022,36.65,97.74,0.84,10.77,6.3,14.03
DL022,59.95,179.16,1.02,11.78,7.02,15.19
DL022,46.45,104.09,0.72,14.32,7.83,8.43
DL022,59.46,126.38,0.82,13.53,7.77,11.2
DL022,115.46,208.48,0.85,15.48,8.65,13.2
DL022,91.81,180.44,0.4,15.07,7.96,12.71
DL022,94.67,201.83,2.24,17.29,10.82,14.64
DL022,124.84,272.69,3.24,22.26,14.26,14.39
DL022,124.83,282.3,1.82,24.39,14.0,22.22
DL022,77.2,212.03,0.69,14.2,7.98,20.69
DL022,57.22,174.07,1.37,22.58,12.96,14.84
DL022,52.51,200.79,0.78,23.25,12.85,12.91
DL022,39.17,175.69,0.91,11.43,6.72,11.93
DL022,65.72,187.06,1.26,19.5,11.2,15.4
DL022,50.57,213.45,2.94,21.15,13.51,11.82
DL022,39.74,155.51,0.99,14.79,8.42,14.2
DL022,35.65,257.71,0.8,6.99,4.31,9.09
DL022,19.93,57.16,0.74,11.51,6.64,7.72
DL022,17.31,41.24,0.82,13.11,7.53,7.89
DL022,16.04,33.76,0.63,8.27,4.81,9.11
DL022,34.79,68.24,1.24,15.13,8.92,12.47
DL022,36.85,83.61,1.5,13.87,8.45,4.14
DL022,26.39,85.47,0.75,12.56,7.2,8.91
DL022,64.02,126.1,2.67,18.02,11.7,7.38
DL022,33.9,64.53,1.06,15.15,8.9,7.65
DL022,30.57,70.12,0.9,12.5,7.27,9.03
DL022,29.53,67.31,0.75,12.45,7.0,9.07
DL022,35.29,88.81,1.0,12.03,7.06,7.03
DL022,51.21,137.26,0.9,14.42,8.3,12.31
DL022,30.25,101.58,4.39,15.51,11.79,9.88
DL022,33.79,106.16,1.08,11.41,6.85,10.35
DL022,61.02,158.75,1.57,15.24,9.25,12.02
DL022,44.96,121.48,0.72,13.36,7.51,11.99
DL022,76.0,159.48,0.86,16.15,9.15,10.56
DL022,41.06,132.92,0.73,10.9,6.29,12.41
DL022,32.71,98.8,1.1,14.73,8.61,10.23
DL022,30.36,95.67,0.66,12.55,7.05,8.76
DL022,28.34,113.28,0.82,7.89,4.7,6.18
DL022,47.96,266.61,0.65,6.15,3.59,7.54
DL022,28.26,125.9,0.73,6.7,4.05,7.53
DL022,28.38,76.04,0.68,13.07,7.3,9.28
DL022,30.7,72.85,1.3,14.06,8.35,10.93
DL022,23.77,58.71,0.68,9.5,5.51,9.99
DL022,27.09,57.11,0.73,7.48,4.41,9.41
DL022,20.83,52.19,0.71,7.37,4.33,6.65
DL022,41.17,103.81,1.44,11.01,6.92,6.35
DL022,32.46,138.79,0.9,8.85,5.28,6.81
DL022,47.08,334.04,4.1,12.43,9.88,8.01
DL022,36.26,200.42,0.85,9.05,5.36,10.85
DL022,31.25,85.48,0.49,10.19,5.65,6.66
DL022,46.0,123.0,0.32,8.85,4.92,7.72
